RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2010,Drafted?,Draft Pick,Draft Year
3515,Robin Mestdagh,G,31,7.6,1.6,0.6,1.5,39.1,0.4,1.1,34.3,0.1,0.1,66.7,0.8,0.3,0.2,0.0,0.2,,,,,,
3515,Chad Adams,G-F,31,5.5,1.6,0.5,1.1,47.1,0.1,0.2,28.6,0.5,0.7,69.6,1.1,0.1,0.1,0.0,0.3,,,,,,
3517,Matt Wilson,F,18,7.9,1.6,0.7,1.4,46.2,0.1,0.1,100.0,0.2,0.3,66.7,1.2,0.2,0.1,0.4,0.6,,,,,,
3518,Curtis Eatmon,G,20,6.9,1.6,0.5,1.3,40.0,0.0,0.4,0.0,0.6,1.2,52.2,1.0,0.6,0.2,0.1,0.8,,,,,,
3518,Derrek Lewis,G,15,3.3,1.6,0.5,1.0,46.7,0.4,0.7,54.5,0.3,0.3,80.0,0.5,0.1,0.1,0.1,0.3,,,,,,
3518,Jordan Hamilton,F,15,5.3,1.6,0.6,1.3,45.0,0.1,0.5,25.0,0.3,0.4,66.7,0.7,0.1,0.0,0.3,0.4,,,,,,
3518,Davon Jones,F-C,5,4.8,1.6,0.8,1.8,44.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.2,,,,,,
3518,Monie Hudson,G,25,6.7,1.6,0.6,1.5,37.8,0.3,1.0,29.2,0.2,0.3,71.4,0.8,0.2,0.0,0.0,0.2,,,,,,
3518,Trevin Parks,G,10,2.6,1.6,0.6,1.1,54.5,0.0,0.1,0.0,0.4,0.7,57.1,0.3,0.4,0.0,0.0,0.5,,,,,,
3518,Sean Thurston,F,30,14.6,1.6,0.7,1.8,40.0,0.0,0.0,100.0,0.1,0.3,33.3,2.6,0.6,0.3,1.4,0.9,,,,,,
3518,Kristijan Krajina,F,20,7.4,1.6,0.6,2.0,27.5,0.3,1.3,23.1,0.2,0.3,66.7,1.1,0.3,0.2,0.1,0.6,,,,,,
3526,Donnell Beverly,G,32,9.8,1.6,0.6,1.6,40.0,0.1,0.3,33.3,0.3,0.4,61.5,1.4,1.3,0.5,0.0,0.8,,,,,,
3526,Christian Siakam,F,32,5.0,1.6,0.7,1.2,55.3,0.0,0.0,0.0,0.3,0.4,69.2,1.2,0.2,0.2,0.2,0.3,,,,,,
3528,Hamilton Nash,F,22,13.1,1.6,0.7,2.0,34.9,0.0,0.0,0.0,0.2,0.4,62.5,2.0,0.2,0.2,0.4,0.6,,,,,,
3529,Nick Lake,F,17,7.2,1.6,0.5,1.7,31.0,0.4,1.4,30.4,0.1,0.1,100.0,1.6,0.1,0.2,0.1,0.3,,,,,,
3529,Rokas Gricius,F,17,5.5,1.6,0.4,1.2,35.0,0.2,0.6,36.4,0.5,0.9,60.0,0.7,0.0,0.1,0.1,0.1,,,,,,
3531,Ji Xiang,F,19,4.6,1.6,0.4,0.9,47.1,0.0,0.1,0.0,0.7,1.4,53.8,1.3,0.2,0.1,0.2,0.2,,,,,,
3532,DeShawn Painter,C,26,6.5,1.6,0.6,1.7,36.4,0.0,0.0,0.0,0.3,0.5,64.3,1.2,0.0,0.1,0.3,0.3,,,,,,
3533,Jeff Jordan,G,33,13.8,1.6,0.7,1.5,44.0,0.1,0.2,25.0,0.2,0.3,60.0,1.3,1.7,0.4,0.1,0.8,,,,,,
3534,Szymon Lukasiak,C,28,7.6,1.6,0.7,1.6,41.3,0.0,0.0,0.0,0.2,0.4,60.0,1.6,0.1,0.1,0.3,0.8,,,,,,
3534,Sam Smithson,C,7,5.3,1.6,0.6,1.7,33.3,0.0,0.0,0.0,0.4,1.3,33.3,1.1,0.0,0.3,0.1,0.7,,,,,,
3534,TeAllen Price,C,7,5.9,1.6,0.6,1.6,36.4,0.0,0.0,0.0,0.4,1.0,42.9,1.1,0.0,0.3,0.0,0.7,,,,,,
3534,DaShawn Gomez,G,7,8.1,1.6,0.4,1.3,33.3,0.3,1.1,25.0,0.4,0.6,75.0,1.0,0.4,0.3,0.0,1.0,,,,,,
3534,Shawn Williams,F,7,5.6,1.6,0.6,1.3,44.4,0.1,0.7,20.0,0.3,0.7,40.0,1.7,0.7,0.0,0.0,0.3,,,,,,
3534,Amir Bell,G,21,7.1,1.6,0.6,1.9,30.0,0.0,0.1,0.0,0.4,0.5,81.8,0.9,0.1,0.1,0.0,0.8,,,,,,
3540,Cameron Witt,F,30,8.0,1.6,0.7,1.8,37.0,0.0,0.0,0.0,0.2,0.4,58.3,1.3,0.4,0.0,0.2,1.0,,,,,,
3540,Ishmael Awange,C,30,11.1,1.6,0.6,1.1,52.9,0.0,0.0,0.0,0.4,0.8,45.8,2.4,0.1,0.1,0.8,1.1,,,,,,
3542,Taishi Ito,G,32,11.4,1.6,0.5,1.3,37.2,0.3,0.8,40.0,0.3,0.5,53.3,0.6,1.1,0.6,0.0,0.6,,,,,,
3542,Chris Eversley,F,16,4.9,1.6,0.6,1.8,35.7,0.2,0.8,25.0,0.1,0.4,28.6,0.8,0.1,0.2,0.1,0.4,,,,,,
3542,Malik Stith,G,32,11.0,1.6,0.6,2.2,29.0,0.0,0.2,0.0,0.3,0.6,50.0,0.7,1.2,0.3,0.0,0.7,,,,,,
3542,Colin Klebon,F,16,5.3,1.6,0.6,1.8,32.1,0.0,0.0,0.0,0.4,0.7,63.6,1.2,0.3,0.3,0.1,0.2,,,,,,
3546,Assane Sene,C,25,12.6,1.6,0.6,1.7,33.3,0.0,0.0,0.0,0.4,0.7,61.1,3.6,0.2,0.2,0.8,0.5,,,,,,
3547,Adam Highberger,G,9,5.8,1.6,0.6,1.8,31.3,0.4,1.4,30.8,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.3,,,,,,
3547,Chris Crockett,G,9,1.8,1.6,0.6,1.6,35.7,0.4,1.1,40.0,0.0,0.0,0.0,0.6,0.1,0.3,0.0,0.4,,,,,,
3547,Wakefield Ellison,F,18,6.5,1.6,0.6,1.6,35.7,0.2,0.7,30.8,0.2,0.3,66.7,0.7,0.4,0.1,0.1,0.3,,,,,,
3547,Vince Martin,G,9,6.1,1.6,0.6,2.2,25.0,0.2,1.1,20.0,0.2,0.6,40.0,1.2,0.4,0.2,0.1,0.4,,,,,,
3551,Darien Brothers,G,29,4.7,1.6,0.5,1.4,35.0,0.1,0.3,22.2,0.5,0.6,83.3,0.6,0.3,0.2,0.0,0.3,,,,,,
3552,Daniel Eykyn,G-F,20,8.0,1.6,0.5,1.3,34.6,0.1,0.7,14.3,0.6,0.6,91.7,1.3,0.2,0.3,0.0,0.4,,,,,,
3552,Jan van der Kooij,F,20,4.8,1.6,0.6,2.1,29.3,0.3,1.3,23.1,0.1,0.2,25.0,1.3,0.3,0.1,0.0,0.3,,,,,,
3554,Fred Gulley,G,33,19.9,1.5,0.5,2.2,23.0,0.0,0.7,4.5,0.5,1.0,48.5,2.3,1.3,0.7,0.2,1.2,,,,,,
3555,Jon Pack,C,24,6.1,1.5,0.6,1.1,51.9,0.0,0.0,0.0,0.4,0.8,50.0,1.4,0.3,0.1,0.4,0.5,,,,,,
3556,A.J. Holland,G,26,12.1,1.5,0.5,1.8,25.0,0.3,1.0,26.9,0.3,0.5,64.3,1.0,1.4,0.7,0.1,1.1,,,,,,
3557,Vassy Banny,F,28,9.6,1.5,0.5,1.2,45.5,0.0,0.0,0.0,0.5,0.7,65.0,3.0,0.3,0.6,0.0,0.9,,,,,,
3558,Matt Vogrich,G,30,5.5,1.5,0.6,1.4,40.5,0.4,0.9,39.3,0.0,0.1,33.3,0.6,0.3,0.3,0.0,0.3,,,,,,
3558,Bandja Sy,F,15,7.1,1.5,0.6,1.5,39.1,0.3,0.9,30.8,0.1,0.1,50.0,0.9,0.4,0.1,0.1,0.7,,,,,,
3560,Steve Jones Jr,G,34,10.5,1.5,0.6,1.5,39.2,0.1,0.4,15.4,0.3,0.4,76.9,1.1,0.3,0.1,0.0,0.4,,,,,,
3560,Charlie Enquist,F,17,9.7,1.5,0.5,0.8,57.1,0.0,0.0,0.0,0.6,0.6,90.9,2.1,0.2,0.3,0.2,0.5,,,,,,
3560,DeAngelo Riley,F,17,6.1,1.5,0.6,1.1,55.6,0.0,0.0,0.0,0.4,0.5,66.7,1.4,0.5,0.4,0.5,0.4,,,,,,
3560,Gabriel Harris,G,17,8.1,1.5,0.6,1.9,33.3,0.2,0.6,30.0,0.1,0.2,25.0,0.9,0.4,0.2,0.1,0.4,,,,,,
3564,Frank Ben-Eze,F,27,9.1,1.5,0.7,1.7,38.3,0.0,0.0,0.0,0.2,0.4,41.7,2.4,0.2,0.2,0.7,0.9,,,,,,
3564,Connor Osborne,C,27,7.5,1.5,0.7,1.9,34.6,0.0,0.0,0.0,0.2,0.6,33.3,1.7,0.2,0.1,0.4,0.5,,,,,,
3566,Logan McConathy,G,29,10.7,1.5,0.4,1.4,27.5,0.3,1.0,32.1,0.4,0.6,81.3,0.7,0.9,0.5,0.1,1.1,,,,,,
3567,Jarrett Mathis,F,4,7.0,1.5,0.3,0.8,33.3,0.0,0.0,0.0,1.0,1.8,57.1,0.8,0.0,0.0,0.0,0.0,,,,,,
3567,Nikola Gacesa,F,2,14.0,1.5,0.5,3.5,14.3,0.5,1.5,33.3,0.0,0.0,0.0,3.0,0.5,1.0,0.0,1.0,,,,,,
3567,Russ Permenter,F,16,7.2,1.5,0.5,1.3,38.1,0.1,0.1,100.0,0.4,0.9,50.0,1.8,0.0,0.1,0.7,0.4,,,,,,
3567,Ryan Sterling,G,20,6.0,1.5,0.6,1.8,30.6,0.3,1.2,26.1,0.1,0.2,50.0,0.5,0.3,0.3,0.0,0.6,,,,,,
3567,Mark Wohlford,G,24,6.5,1.5,0.5,0.8,60.0,0.3,0.6,57.1,0.2,0.4,44.4,0.7,0.3,0.2,0.0,0.3,,,,,,
3567,Louis Barraza,G,2,4.5,1.5,0.5,1.5,33.3,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,,,,,,
3567,Chad DeWitt,G,14,3.1,1.5,0.5,1.7,29.2,0.4,1.1,33.3,0.1,0.1,100.0,0.3,0.2,0.1,0.0,0.2,,,,,,
3567,Cameron Henderson,F,28,7.3,1.5,0.6,1.5,42.9,0.0,0.0,0.0,0.2,0.4,60.0,1.2,0.3,0.1,0.1,0.6,,,,,,
3567,Cody Larson,G,2,1.5,1.5,0.5,2.0,25.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,
3567,Dan Lopez,C,12,6.5,1.5,0.7,1.7,40.0,0.0,0.0,0.0,0.2,0.3,50.0,1.6,0.0,0.1,0.1,0.8,,,,,,
3567,David Smith,G,8,7.1,1.5,0.5,0.8,66.7,0.0,0.0,0.0,0.5,1.1,44.4,0.5,0.3,0.4,0.1,0.5,,,,,,
3567,Colby Lewis,G,6,1.5,1.5,0.5,0.8,60.0,0.5,0.8,60.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,,,,,,
3567,Dan Jennings,F,22,4.6,1.5,0.5,1.1,50.0,0.0,0.0,0.0,0.4,0.8,52.9,1.6,0.0,0.0,0.4,0.3,,,,,,
3567,Matt Nichenko,F,2,2.5,1.5,0.5,1.0,50.0,0.0,0.5,0.0,0.5,2.0,25.0,0.5,0.0,0.0,0.0,0.0,,,,,,
3567,Vertrail Vaughns,G,6,6.7,1.5,0.3,1.7,20.0,0.2,0.7,25.0,0.7,1.0,66.7,0.3,0.3,0.0,0.0,1.7,,,,,,
3567,Reggie Revels,G-F,18,7.2,1.5,0.6,1.8,33.3,0.2,1.4,15.4,0.1,0.2,33.3,1.0,0.2,0.4,0.1,0.5,,,,,,
3567,Drew Valentine,F,32,7.3,1.5,0.5,1.6,33.3,0.2,0.7,21.7,0.3,0.3,81.8,1.4,0.5,0.3,0.1,0.6,,,,,,
3567,Andrew Anderson,G,24,9.8,1.5,0.5,2.1,24.0,0.1,0.8,15.8,0.4,0.7,52.9,0.7,0.4,0.4,0.1,0.6,,,,,,
3567,Austin Horn,G,2,2.0,1.5,0.5,0.5,100.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3586,Bryan Beasley,G,25,7.6,1.5,0.5,1.4,36.1,0.2,0.7,23.5,0.3,0.5,58.3,0.8,0.6,0.2,0.0,0.4,,,,,,
3586,Krzysztof Janiszewski,C,25,5.7,1.5,0.6,1.5,42.1,0.0,0.0,0.0,0.2,0.3,71.4,1.4,0.1,0.1,0.2,0.8,,,,,,
3588,Marco Cooper,F,23,6.9,1.5,0.6,1.1,56.0,0.0,0.0,0.0,0.3,0.5,54.5,1.9,0.3,0.1,0.1,0.3,,,,,,
3588,Kirk Crecco,G,23,7.1,1.5,0.5,1.7,30.8,0.1,0.5,16.7,0.3,0.4,80.0,0.8,0.3,0.0,0.0,0.2,,,,,,
3588,Nick Foreman,G,23,5.3,1.5,0.6,1.0,63.6,0.1,0.2,50.0,0.2,0.2,100.0,0.6,0.3,0.2,0.0,0.1,,,,,,
3588,Caleb Willis,G,23,11.0,1.5,0.5,1.4,37.5,0.1,0.4,20.0,0.3,0.5,66.7,0.8,1.2,0.2,0.1,1.3,,,,,,
3592,Zack Crimmins,C,21,6.3,1.5,0.6,1.3,42.9,0.0,0.0,0.0,0.3,0.5,63.6,1.1,0.2,0.1,0.3,0.3,,,,,,
3592,Nick Russell,G,21,6.8,1.5,0.5,1.7,28.6,0.2,0.9,21.1,0.3,0.4,77.8,1.0,0.3,0.1,0.0,0.6,,,,,,
3592,Cadarian Raines,F,21,7.9,1.5,0.6,1.6,35.3,0.0,0.0,0.0,0.3,0.7,50.0,1.8,0.1,0.2,0.8,0.3,,,,,,
3595,Brett Roseboro,F,15,6.7,1.5,0.6,1.3,47.4,0.0,0.1,0.0,0.3,0.4,66.7,0.8,0.0,0.3,0.5,0.4,,,,,,
3595,K.J. Sherrill,F,30,8.4,1.5,0.5,1.2,40.5,0.0,0.0,0.0,0.5,0.8,56.0,1.9,0.3,0.2,0.3,0.4,,,,,,
3595,Corey Wright Jr,G,30,7.8,1.5,0.5,1.2,40.0,0.1,0.3,25.0,0.5,0.7,63.6,0.8,0.8,0.3,0.1,1.0,,,,,,
3598,Ovie Soko,F,28,10.1,1.5,0.4,1.3,31.4,0.0,0.3,12.5,0.6,0.8,78.3,1.9,0.1,0.1,0.1,0.1,,,,,,
3599,Cameron McCallum,F,26,9.6,1.5,0.6,1.5,37.5,0.0,0.0,0.0,0.3,0.6,53.3,1.7,0.5,0.3,0.0,0.7,,,,,,
3600,Patrick Bade,F,35,7.3,1.5,0.5,1.5,36.5,0.0,0.1,25.0,0.3,0.5,63.2,1.6,0.1,0.1,0.4,0.5,,,,,,
3601,Beau Albrechtson,G,11,3.5,1.5,0.6,1.2,53.8,0.0,0.3,0.0,0.2,0.3,66.7,0.5,0.5,0.1,0.0,0.4,,,,,,
3601,Stephen Shockley,G,11,2.7,1.5,0.5,1.2,38.5,0.4,0.7,50.0,0.2,0.4,50.0,0.4,0.3,0.0,0.0,0.4,,,,,,
3603,Steven Pearl,F,31,10.9,1.5,0.6,1.4,47.6,0.0,0.0,0.0,0.2,0.6,26.3,1.3,0.6,0.4,0.1,0.6,,,,,,
3604,Chris Cooper,F,29,6.5,1.4,0.6,1.9,28.6,0.0,0.0,0.0,0.3,0.8,43.5,2.0,0.2,0.1,0.2,0.4,,,,,,
3605,Jonathan Ntoko,G,27,7.7,1.4,0.6,1.1,51.7,0.0,0.1,0.0,0.3,0.4,81.8,1.3,0.3,0.2,0.0,0.3,,,,,,
3605,Jalonni Diggs,G,9,7.9,1.4,0.4,1.8,25.0,0.4,1.4,30.8,0.1,0.1,100.0,0.2,0.7,0.1,0.0,0.1,,,,,,
3605,Garrett Kelly,F,18,6.3,1.4,0.5,1.3,39.1,0.3,0.9,35.3,0.1,0.3,40.0,0.4,0.2,0.0,0.0,0.6,,,,,,
3605,Dominique Buckley,G,27,7.4,1.4,0.5,1.4,33.3,0.3,0.8,40.9,0.1,0.2,66.7,0.7,1.0,0.1,0.0,0.6,,,,,,
3605,Terrence Turner,F,9,5.9,1.4,0.6,1.2,45.5,0.0,0.0,0.0,0.3,0.7,50.0,0.8,0.3,0.2,0.0,0.8,,,,,,
3605,Cory Dixon,F,18,5.2,1.4,0.5,1.2,40.9,0.1,0.2,25.0,0.4,0.6,63.6,0.8,0.5,0.2,0.1,0.4,,,,,,
3611,Oliver Jefferson,C,25,7.7,1.4,0.7,1.1,60.7,0.0,0.0,0.0,0.1,0.2,33.3,1.1,0.2,0.0,0.3,0.6,,,,,,
3612,Ryan Harp,G,16,11.9,1.4,0.6,1.4,40.9,0.0,0.1,0.0,0.3,0.4,71.4,1.4,0.3,0.1,0.2,0.9,,,,,,
3612,Sam Fernley,G,16,7.9,1.4,0.3,1.4,21.7,0.3,1.2,26.3,0.5,0.7,72.7,0.9,0.2,0.2,0.0,0.0,,,,,,
3614,Jimmy Gray,G,23,7.8,1.4,0.5,1.7,28.9,0.3,1.3,26.7,0.1,0.2,60.0,0.6,0.4,0.5,0.0,0.4,,,,,,
3615,Anthony Wright,F,28,8.6,1.4,0.5,1.9,26.9,0.3,1.3,25.0,0.1,0.2,60.0,1.1,0.5,0.1,0.1,0.5,,,,,,
3615,Yannick Formbor,F,7,3.6,1.4,0.4,0.6,75.0,0.0,0.0,0.0,0.6,0.7,80.0,1.3,0.0,0.1,0.0,0.3,,,,,,
3615,Solomon Tat,G-F,14,3.1,1.4,0.5,0.7,70.0,0.0,0.0,0.0,0.4,0.9,50.0,0.6,0.0,0.1,0.0,0.4,,,,,,
3615,Paul Roemer,G,21,10.4,1.4,0.4,1.3,28.6,0.2,0.8,23.5,0.5,0.6,83.3,1.0,0.8,0.4,0.0,0.9,,,,,,
3615,Gustavo Lino,C,7,3.4,1.4,0.3,0.7,40.0,0.0,0.0,0.0,0.9,0.9,100.0,1.0,0.0,0.1,0.1,0.3,,,,,,
3615,Michael Fletcher,G,14,8.1,1.4,0.5,2.6,19.4,0.4,2.1,20.0,0.0,0.0,0.0,1.1,0.1,0.1,0.0,0.5,,,,,,
3615,Simeon Marsalis,G,35,8.4,1.4,0.4,1.6,26.8,0.1,0.6,18.2,0.5,0.8,59.3,0.8,0.6,0.4,0.0,1.0,,,,,,
3622,Jerrelle Benimon,F,29,12.1,1.4,0.4,1.1,39.4,0.0,0.2,16.7,0.5,0.7,66.7,2.0,0.4,0.2,0.3,0.8,,,,,,
3623,Sam Leclerc,G,17,12.2,1.4,0.3,1.8,16.1,0.1,1.3,9.1,0.7,0.9,75.0,1.3,0.6,0.4,0.0,0.9,,,,,,
3623,P.J. Taylor,G,17,11.4,1.4,0.4,1.4,30.4,0.0,0.1,0.0,0.6,1.2,50.0,0.8,1.2,0.7,0.1,1.2,,,,,,
3625,Richard Semrau,C,15,4.5,1.4,0.6,0.9,69.2,0.0,0.0,0.0,0.2,0.3,60.0,1.5,0.2,0.0,0.2,0.3,,,,,,
3625,Jonny Rice,G,20,4.4,1.4,0.5,1.5,33.3,0.2,1.1,19.0,0.2,0.2,100.0,0.3,0.2,0.3,0.0,0.7,,,,,,
3625,Charles Hinkle,F,10,4.8,1.4,0.5,1.3,38.5,0.3,1.0,30.0,0.1,0.2,50.0,0.5,0.2,0.2,0.0,0.5,,,,,,
3625,Paul Debnam,G,10,1.9,1.4,0.5,0.9,55.6,0.2,0.2,100.0,0.2,0.6,33.3,0.6,0.0,0.3,0.1,0.2,,,,,,
3625,Chris Reynolds,F,25,5.9,1.4,0.4,1.5,27.0,0.0,0.0,0.0,0.6,1.0,60.0,1.7,0.1,0.4,0.1,0.6,,,,,,
3625,Herve Kouna,F,20,7.1,1.4,0.5,1.2,41.7,0.0,0.0,0.0,0.4,0.7,61.5,1.4,0.2,0.4,0.2,0.8,,,,,,
3625,Jace Tavita,G,30,19.1,1.4,0.5,1.8,29.1,0.2,1.1,18.2,0.1,0.4,30.8,1.9,2.0,0.5,0.1,1.2,,,,,,
3625,Khiry Gordon,F,10,10.4,1.4,0.7,1.8,38.9,0.0,0.0,0.0,0.0,0.1,0.0,2.4,0.3,0.6,0.8,0.8,,,,,,
3625,Aaron Blosser,F,5,2.0,1.4,0.6,1.4,42.9,0.2,0.6,33.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,,,,,
3625,Dragan Sekelja,C,15,2.8,1.4,0.4,0.9,46.2,0.1,0.1,50.0,0.5,0.8,66.7,0.8,0.1,0.0,0.3,0.5,,,,,,
3625,Jamel Marshall,F,15,4.3,1.4,0.5,1.1,50.0,0.0,0.0,0.0,0.3,0.4,83.3,1.2,0.0,0.0,0.0,0.3,,,,,,
3625,Doug Howard,G,5,3.2,1.4,0.4,0.6,66.7,0.0,0.0,0.0,0.6,0.8,75.0,0.2,0.2,0.2,0.0,0.0,,,,,,
3637,Henry Sims,C,28,6.8,1.4,0.5,0.9,50.0,0.0,0.1,0.0,0.5,0.8,56.5,1.4,0.3,0.1,0.4,0.6,,,,,,
3638,Riley Walker,F,23,6.1,1.4,0.6,1.5,38.2,0.1,0.4,22.2,0.2,0.4,44.4,1.3,0.3,0.2,0.0,0.3,,,,,,
3638,Donte Hill,G,23,5.1,1.4,0.5,1.4,37.5,0.1,0.4,20.0,0.3,0.6,42.9,0.6,0.3,0.3,0.0,0.3,,,,,,
3640,Carl Josey,F,18,9.3,1.4,0.6,1.7,35.5,0.2,0.5,33.3,0.0,0.1,0.0,2.0,0.1,0.4,0.2,0.8,,,,,,
3640,Enoch Andoh,F-C,18,5.1,1.4,0.6,1.2,45.5,0.0,0.0,0.0,0.3,0.3,83.3,1.1,0.0,0.1,0.0,0.7,,,,,,
3642,Chris Malcolm,F,31,6.4,1.4,0.5,1.4,35.7,0.0,0.0,0.0,0.4,0.9,46.4,2.1,0.0,0.1,0.4,0.6,,,,,,
3642,Justin Clark,G,31,9.6,1.4,0.5,2.0,23.8,0.3,1.4,18.6,0.2,0.3,55.6,1.2,0.7,0.2,0.1,0.4,,,,,,
3644,Jeremy Landers,G,26,8.7,1.4,0.4,1.3,31.4,0.1,0.3,22.2,0.5,0.8,57.1,1.0,0.4,0.5,0.0,0.6,,,,,,
3645,Elhanan Bone,F,21,7.1,1.4,0.6,1.6,36.4,0.0,0.1,0.0,0.2,0.5,45.5,1.4,0.0,0.2,0.1,0.4,,,,,,
3645,Derick Flowers,G,21,6.5,1.4,0.5,1.7,31.4,0.2,0.6,30.8,0.1,0.3,42.9,0.3,0.9,0.0,0.0,0.6,,,,,,
3647,Fred Ellis,F,29,6.1,1.4,0.4,1.4,29.3,0.2,0.6,33.3,0.3,0.4,83.3,1.6,0.2,0.2,0.0,0.3,,,,,,
3647,Levi Giese,F,29,8.2,1.4,0.4,1.2,38.2,0.2,0.9,25.9,0.2,0.4,58.3,0.9,0.2,0.2,0.4,0.6,,,,,,
3649,Shayne Whittington,C,16,5.9,1.4,0.6,1.4,40.9,0.0,0.0,0.0,0.3,0.6,40.0,1.6,0.0,0.3,0.1,0.4,,,,,,
3649,Gary Lawrence,F,24,5.8,1.4,0.4,1.0,39.1,0.0,0.1,0.0,0.6,1.0,62.5,0.8,0.1,0.1,0.1,1.1,,,,,,
3649,Tevin Hall,G,8,3.6,1.4,0.5,0.5,100.0,0.1,0.1,100.0,0.3,0.4,66.7,0.6,0.3,0.5,0.0,0.1,,,,,,
3652,Desmond Jackson,G,27,10.2,1.4,0.5,2.6,20.3,0.3,1.4,18.4,0.1,0.3,25.0,1.3,0.4,0.6,0.1,0.9,,,,,,
3652,Jawan Nelson,C,27,7.3,1.4,0.5,1.7,30.4,0.1,0.7,15.0,0.2,0.3,66.7,0.6,0.2,0.1,0.0,0.8,,,,,,
3652,Charlie Lytle,F,27,9.8,1.4,0.6,1.9,31.4,0.2,1.0,17.9,0.0,0.0,0.0,1.4,0.6,0.2,0.3,0.9,,,,,,
3652,Mbiyimoh Ghogomu,F,27,13.0,1.4,0.6,2.2,28.8,0.0,0.2,0.0,0.1,0.3,37.5,1.3,0.3,0.3,0.1,0.9,,,,,,
3656,Reece Uhlenhopp,F,30,7.0,1.4,0.5,1.0,45.2,0.2,0.5,43.8,0.2,0.2,100.0,1.1,0.0,0.3,0.0,0.1,,,,,,
3657,Douglas Kurtz,C,22,5.7,1.4,0.6,1.2,50.0,0.0,0.0,0.0,0.2,0.3,57.1,1.0,0.2,0.2,0.0,0.5,,,,,,
3657,Kevin Anderson,C,11,2.4,1.4,0.4,0.5,80.0,0.0,0.0,0.0,0.6,0.9,70.0,0.5,0.1,0.3,0.1,0.3,,,,,,
3659,Garrett Johnson,G,25,7.2,1.4,0.5,2.0,26.0,0.2,0.8,21.1,0.2,0.4,36.4,0.6,0.2,0.2,0.0,0.2,,,,,,
3659,Anthony Wells,G,25,10.8,1.4,0.6,1.2,50.0,0.0,0.1,33.3,0.1,0.2,50.0,1.0,0.6,0.2,0.0,0.5,,,,,,
3661,R.J. Scott,G,17,4.5,1.4,0.5,1.6,32.1,0.2,1.2,19.0,0.1,0.1,50.0,0.7,0.1,0.1,0.0,0.1,,,,,,
3661,Da'Shonte Riley,C,17,9.2,1.4,0.5,0.9,60.0,0.0,0.1,0.0,0.3,0.6,45.5,1.5,0.6,0.1,0.9,0.7,,,,,,
3663,Brett Ervin,F,23,5.3,1.3,0.5,1.2,40.7,0.1,0.5,27.3,0.3,0.4,66.7,1.1,0.2,0.1,0.0,0.3,,,,,,
3664,Lucas Devenny,F,26,10.7,1.3,0.5,1.0,48.1,0.0,0.0,0.0,0.3,0.8,45.0,1.7,0.5,0.2,0.1,0.5,,,,,,
3665,Stephen Spinella,G,29,9.8,1.3,0.4,1.9,24.1,0.2,1.2,20.6,0.2,0.3,60.0,0.9,0.1,0.3,0.0,0.4,,,,,,
3666,Tom Herzog,C,15,3.7,1.3,0.6,0.7,81.8,0.0,0.0,0.0,0.1,0.3,50.0,1.2,0.0,0.1,0.2,0.4,,,,,,
3666,Alex Jacobson,C,18,6.8,1.3,0.6,0.7,83.3,0.1,0.1,100.0,0.2,0.3,60.0,1.0,0.0,0.1,0.1,0.4,,,,,,
3666,Phillip Pandak,G-F,3,2.3,1.3,0.3,1.3,25.0,0.3,1.0,33.3,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3666,Tre Smith,G,9,4.9,1.3,0.4,1.2,36.4,0.3,0.8,42.9,0.1,0.3,33.3,0.1,0.9,0.1,0.0,0.4,,,,,,
3666,Jacob Ranger,G,15,6.8,1.3,0.5,1.3,42.1,0.0,0.2,0.0,0.3,0.7,36.4,0.7,0.1,0.1,0.1,0.6,,,,,,
3666,Nick Wright,F,30,4.2,1.3,0.5,1.4,37.2,0.0,0.1,0.0,0.3,0.4,61.5,1.1,0.1,0.1,0.1,0.4,,,,,,
3666,Nigel Carter,G,12,2.7,1.3,0.5,0.9,54.5,0.0,0.3,0.0,0.3,0.5,66.7,0.5,0.0,0.0,0.0,0.1,,,,,,
3666,Michael Conward,G,3,1.3,1.3,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.3,,,,,,
3666,Matt Staff,F,6,3.2,1.3,0.5,1.2,42.9,0.2,0.7,25.0,0.2,0.3,50.0,0.8,0.0,0.0,0.2,0.0,,,,,,
3666,Rakeem Couch,G,18,9.9,1.3,0.4,0.7,53.8,0.0,0.0,0.0,0.6,0.9,62.5,1.3,0.3,0.2,0.0,0.6,,,,,,
