RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2023,Drafted?,Draft Pick,Draft Year
403,De'Vion Harmon,G,32,31.1,13.6,5.1,11.4,44.8,0.7,2.5,27.8,2.7,4.0,67.4,2.9,3.6,1.6,0.2,1.8,,,,,,
403,Jeremy Roach,G,32,33.1,13.6,5.0,11.7,42.6,1.4,4.2,34.3,2.2,2.8,78.0,2.5,3.1,0.9,0.0,2.2,,,,,,
405,Derrick Walker,F,27,30.7,13.6,6.1,10.4,58.4,0.0,0.1,50.0,1.4,2.7,52.1,7.1,3.9,0.7,0.7,3.6,,,,,,
405,Clark Slajchert,G,27,29.1,13.6,4.9,11.1,44.0,1.5,4.3,34.5,2.3,2.7,87.5,3.0,1.8,1.0,0.0,1.8,,,,,,
407,Everette Hammond,G,34,28.1,13.6,4.2,9.4,45.0,1.7,3.8,45.4,3.4,4.0,83.9,4.8,2.4,0.8,0.1,1.8,,,,,,
408,Geronimo Rubio De La Rosa,G,29,31.8,13.6,4.2,10.1,41.5,2.4,6.6,37.0,2.7,3.1,88.8,5.6,2.3,1.4,0.1,1.9,,,,,,
409,Ansley Almonor,F,36,27.9,13.6,4.8,11.1,43.4,2.1,5.5,38.1,1.9,2.2,86.1,4.8,1.4,0.6,0.7,1.7,,,,,,
409,Matt Knowling,F,24,27.3,13.6,6.0,9.7,62.5,0.1,0.4,33.3,1.4,2.3,60.0,4.8,2.4,0.8,0.3,1.4,,,,,,
411,Marcus Fitzgerald Jr,G,31,30.4,13.6,4.3,11.1,38.5,1.5,4.0,36.0,3.6,4.5,81.2,3.3,3.2,0.7,0.1,2.4,,,,,,
412,Trey Alexander,G,37,32.1,13.6,4.6,10.2,44.7,1.8,4.4,41.0,2.6,3.2,82.4,4.2,2.6,1.1,0.5,1.5,,,,,,
413,Flynn Cameron,G,34,29.9,13.6,4.6,10.9,42.7,2.5,6.1,40.9,1.8,2.4,74.1,5.4,3.5,1.2,0.2,2.3,,,,,,
414,Craig Porter,G,31,33.7,13.5,5.2,10.8,47.8,1.2,3.3,36.3,2.0,3.0,68.5,6.2,4.9,1.5,1.5,2.5,,,,,,
414,Jaylin Sellers,G,31,29.9,13.5,4.6,9.5,49.0,1.7,3.9,45.0,2.5,3.3,75.7,3.7,0.8,0.7,0.5,1.6,,,,,,
416,Angelo Allegri,F,34,32.4,13.5,4.9,10.5,46.5,2.1,5.7,37.4,1.6,2.2,74.3,5.4,3.4,0.7,0.2,2.7,,,,,,
417,Riley Grigsby,G,28,31.4,13.5,5.1,12.2,41.9,1.6,5.2,30.3,1.7,2.6,64.9,5.4,1.6,0.5,0.6,1.9,,,,,,
417,Jalen Hood-Schifino,G,32,33.1,13.5,5.3,12.6,41.7,1.2,3.5,33.3,1.8,2.4,77.6,4.1,3.7,0.8,0.3,2.8,,,,,,
417,Brock Mackenzie,G,32,30.7,13.5,4.9,10.0,48.9,2.0,4.9,40.5,1.8,2.1,83.6,2.6,1.8,0.7,0.1,1.2,,,,,,
420,Terrell Burden,G,35,30.2,13.5,4.8,9.9,48.4,0.7,2.0,33.8,3.3,4.9,66.7,3.2,4.1,1.6,0.3,2.8,,,,,,
