RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2020,Drafted?,Draft Pick,Draft Year
369,De'Sean Allen-Eikens,F,33,29.6,13.8,4.9,10.5,47.0,1.2,3.8,32.0,2.7,3.7,74.4,4.8,1.1,,,,,,
370,John Fulkerson,F,31,30.1,13.7,5.0,8.2,61.2,0.0,0.1,50.0,3.6,4.9,74.8,5.9,1.3,,,,,,
370,Udoka Azubuike,C,31,27.7,13.7,5.8,7.8,74.8,0.0,0.0,0.0,2.1,4.7,44.1,10.5,0.9,Yes,27.0,2020.0,Yes,27.0,2020.0
372,Mamadi Diakite,F,30,32.8,13.7,5.0,10.5,47.8,0.7,1.8,36.4,3.1,4.1,75.4,6.8,0.6,,,,,,
372,Stanley Davis,G,30,29.8,13.7,4.9,10.5,46.5,0.4,1.6,23.4,3.6,4.6,78.4,6.0,2.5,,,,,,
372,Olivier Sarr,F,30,26.7,13.7,4.6,8.7,52.7,0.0,0.2,14.3,4.6,6.0,76.1,9.0,0.9,,,,,,
375,Trey Murphy,G,29,30.2,13.7,4.5,10.4,43.4,2.6,7.0,36.8,2.1,2.6,82.4,5.5,1.2,,,,,,
376,JT Gibson,G,31,33.8,13.7,4.8,12.1,39.7,2.0,6.2,32.1,2.1,2.4,86.7,2.6,2.2,,,,,,
376,Xavier Tillman,F,31,32.1,13.7,5.3,9.7,55.0,0.4,1.6,26.0,2.6,4.0,66.7,10.3,3.0,,,,,,
378,Rod Melton Jr,G,27,33.1,13.7,5.0,12.1,41.7,1.9,5.4,35.9,1.7,2.7,63.9,3.1,1.6,,,,,,
379,Gaige Prim,F,28,21.7,13.7,5.3,10.8,49.3,0.0,0.1,50.0,3.0,3.8,78.5,4.9,1.6,,,,,,
380,Jordan Bowden,G,31,34.4,13.7,4.5,11.7,38.3,1.6,5.5,28.7,3.1,3.8,82.2,4.0,2.7,,,,,,
380,Tajion Jones,G,31,33.4,13.7,5.0,9.8,50.8,2.1,5.0,41.9,1.6,2.4,65.3,4.3,0.7,,,,,,
382,David Collins,G,30,32.6,13.7,4.1,10.3,39.9,0.8,3.0,25.8,4.7,7.2,65.3,4.0,1.8,,,,,,
382,Manny Camper,G,30,36.1,13.7,4.5,9.4,48.0,0.5,1.5,33.3,4.2,6.4,65.4,10.4,2.4,,,,,,
384,Quan Jackson,G,33,32.9,13.6,4.6,11.9,39.0,1.5,5.2,29.4,2.8,4.3,65.7,4.5,1.5,,,,,,
385,Devon Goodman,G,27,36.4,13.6,5.3,11.6,45.2,1.4,4.9,28.2,1.7,3.0,58.7,3.4,3.2,,,,,,
386,Allen Betrand,G,32,28.9,13.6,4.9,11.1,44.1,1.4,3.7,38.7,2.4,2.8,88.6,2.7,1.4,,,,,,
387,Tray Boyd,G,34,26.0,13.6,4.7,11.3,42.0,2.4,6.3,37.7,1.8,2.0,89.6,2.4,2.2,,,,,,
388,Alex Morales,G,28,30.6,13.6,5.0,11.3,44.0,0.9,2.5,36.6,2.8,3.9,70.6,5.8,3.1,,,,,,
389,Martins Igbanu,F,31,26.6,13.6,4.6,8.2,56.1,0.1,0.3,33.3,4.3,6.3,69.1,5.0,0.8,,,,,,
389,Trendon Watford,F,31,31.5,13.6,5.1,10.4,48.9,0.6,2.2,26.9,2.9,4.3,67.4,7.2,1.7,,,,,,
391,Marcus Domask,F,32,34.8,13.6,4.7,10.0,46.9,1.7,4.3,39.7,2.5,3.0,82.5,5.2,2.5,,,,,,
392,Josh Williams,G,34,32.1,13.6,4.6,10.6,43.2,3.1,7.5,41.7,1.3,1.9,68.3,4.4,2.6,,,,,,
393,Myles Smith,G,31,31.4,13.5,4.3,10.0,42.9,1.9,4.6,41.5,3.1,3.5,86.4,4.5,3.1,,,,,,
394,Corey Allen,G,32,27.9,13.5,5.0,12.3,40.8,2.2,6.5,34.0,1.3,1.7,74.1,3.0,1.8,,,,,,
394,Trayce Jackson-Davis,F,32,29.3,13.5,5.0,8.8,56.6,0.0,0.0,0.0,3.6,5.3,68.5,8.4,1.2,,,,,,
396,Jordan Dingle,G,25,31.3,13.5,4.9,11.8,41.6,2.3,6.7,33.9,1.4,2.4,58.3,3.4,2.3,,,,,,
397,Nate Johnson,G,30,32.2,13.5,4.3,9.8,44.4,2.5,6.0,41.1,2.4,2.8,84.5,4.7,1.2,,,,,,
398,Tyler Hooker,G,25,32.8,13.5,4.6,12.8,35.9,0.7,3.2,22.2,3.6,4.5,78.8,3.8,2.0,,,,,,
399,Chad Lott,G,31,32.6,13.5,5.7,10.2,55.8,0.0,0.0,0.0,2.0,3.4,59.4,5.6,1.2,,,,,,
399,Ferron Flavors Jr,G,31,30.4,13.5,4.4,10.4,41.8,3.0,6.8,43.9,1.7,2.3,75.0,3.5,0.8,,,,,,
401,Jonah Mathews,G,31,32.1,13.4,4.4,11.1,39.1,2.2,5.8,38.1,2.5,3.4,74.0,2.5,1.9,,,,,,
401,A.J. Lawson,G,31,29.1,13.4,4.4,10.5,41.4,1.8,5.4,33.9,2.9,4.0,72.4,3.7,1.9,,,,,,
401,Jr. Clay,G,31,29.6,13.4,4.7,11.4,41.1,1.5,4.7,32.7,2.5,3.4,74.3,3.6,3.9,,,,,,
404,Grant Golden,F,29,26.0,13.4,5.6,10.6,52.4,0.2,0.7,26.3,2.1,3.0,71.3,6.9,3.4,,,,,,
405,Malik Curry,G,32,31.1,13.4,4.7,11.5,40.7,0.9,3.0,29.5,3.2,4.3,72.7,3.1,4.0,,,,,,
406,Andrew Garcia,G,33,30.6,13.4,4.9,10.3,47.4,0.8,2.4,32.1,2.9,3.6,79.2,6.7,1.9,,,,,,
407,Mack Smith,G,32,31.4,13.4,4.6,10.8,42.7,2.5,7.1,34.8,1.7,2.3,73.3,3.1,1.8,,,,,,
408,JaQuori McLaughlin,G,30,34.1,13.4,4.1,9.2,44.4,1.5,3.6,40.7,3.7,4.6,79.9,3.3,4.1,,,,,,
409,Ramon Vila,F,33,25.2,13.4,5.8,9.3,61.7,0.0,0.2,20.0,1.8,2.9,62.5,5.8,1.3,,,,,,
410,Cameron Oluyitan,G,32,33.5,13.3,4.5,10.1,44.4,1.8,4.9,37.2,2.5,3.0,85.3,4.4,1.8,,,,,,
411,Kim Aiken Jr,F,31,32.7,13.3,4.5,11.3,39.8,2.5,7.4,33.2,1.9,2.4,78.7,9.7,1.3,,,,,,
411,Koby Thomas,G,31,28.2,13.3,4.8,10.3,47.0,0.3,1.7,18.9,3.3,5.6,58.9,6.8,0.7,,,,,,
411,Kofi Cockburn,C,31,27.4,13.3,4.9,9.2,53.2,0.0,0.0,0.0,3.6,5.3,67.7,8.8,0.6,,,,,,
414,C.J. Bryce,G,28,33.6,13.3,5.0,11.4,44.1,1.1,3.3,33.3,2.1,2.8,77.9,6.3,2.1,,,,,,
414,Dylan Frye,G,28,29.6,13.3,4.6,12.0,38.7,2.0,6.1,32.2,2.1,3.0,69.9,3.5,4.0,,,,,,
416,Brandon Austin,G,32,32.2,13.3,4.5,11.0,40.8,2.3,5.6,40.6,2.0,2.3,86.7,3.8,0.5,,,,,,
416,TJ Gibbs,G,32,35.0,13.3,4.4,10.6,42.0,2.4,5.7,42.0,2.1,2.3,88.0,2.2,3.3,,,,,,
418,Isaiah Crawley,F,29,28.7,13.3,4.7,8.1,57.7,0.4,1.2,32.4,3.6,5.4,67.3,6.7,1.9,,,,,,
419,Cory Hightower,F,31,32.7,13.3,4.7,10.7,44.3,0.9,3.3,27.7,2.9,4.3,67.7,6.1,2.5,,,,,,
419,Keaston Willis,G,31,31.0,13.3,4.3,11.5,37.2,2.6,7.5,34.9,2.1,2.7,76.5,2.7,1.0,,,,,,
421,Marquis Eaton,G,32,32.3,13.3,4.2,10.3,40.9,1.5,3.8,38.2,3.4,4.3,79.4,3.1,2.8,,,,,,
422,Myreon Jones,G,25,28.6,13.3,4.8,10.7,44.4,2.2,5.6,40.3,1.5,2.0,77.6,2.7,3.0,,,,,,
423,Emmitt Williams,F,31,28.0,13.3,4.7,8.4,56.0,0.3,0.6,42.1,3.6,4.7,76.9,6.6,1.2,,,,,,
424,Cartier Diarra,G,32,31.2,13.3,4.6,11.2,41.2,1.6,5.2,30.5,2.5,3.7,66.9,3.8,4.2,,,,,,
424,Isaiah Stevens,G,32,32.6,13.3,4.6,9.8,46.7,1.4,3.8,38.0,2.6,3.2,81.6,3.1,4.5,,,,,,
426,Trevelin Queen,G,26,27.5,13.2,4.9,10.5,47.1,2.0,5.3,38.7,1.3,1.7,81.4,5.2,2.4,,,,,,
427,Justin Roberts,G,32,30.8,13.2,4.6,11.1,41.7,2.2,5.3,40.4,1.8,2.1,86.6,3.5,3.6,,,,,,
428,James Butler,F,33,32.5,13.2,5.4,10.1,53.0,0.1,0.2,50.0,2.4,3.8,63.7,11.7,2.2,,,,,,
429,Dejan Vasiljevic,G,31,33.8,13.2,4.5,10.9,40.8,2.4,6.8,34.4,1.9,2.2,88.2,4.2,1.0,,,,,,
429,Caleb Mills,G,31,22.5,13.2,4.6,12.0,38.5,1.6,4.4,36.5,2.4,3.1,75.3,2.6,1.1,,,,,,
431,Zion Young,G,26,28.8,13.2,4.4,10.3,42.8,1.9,4.7,41.3,2.4,2.8,86.3,4.5,1.5,,,,,,
432,Andy Van Vliet,F,32,30.8,13.2,5.2,11.3,46.1,1.7,4.6,35.8,1.1,1.6,67.3,8.7,1.5,,,,,,
433,Tamenang Choh,F,27,31.5,13.2,4.6,11.6,39.2,0.7,2.4,29.2,3.4,5.1,65.5,8.1,3.3,,,,,,
434,Clay Mounce,F,32,30.2,13.2,4.9,9.5,51.6,1.8,4.7,39.1,1.5,2.5,60.0,6.0,2.1,,,,,,
434,Tavin Lovan,G,32,29.3,13.2,4.7,8.8,53.7,0.2,0.7,27.3,3.5,4.6,77.4,4.8,2.1,,,,,,
436,Junior Ballard,G,30,26.9,13.1,4.2,10.9,38.5,1.5,4.3,35.7,3.2,4.4,73.3,3.7,1.4,,,,,,
437,Jaheam Cornwall,G,32,30.7,13.1,4.4,10.0,44.2,2.7,6.1,44.4,1.5,2.1,72.1,3.9,3.3,,,,,,
438,Rapolas Ivanauskas,F,34,29.1,13.1,5.2,12.1,43.2,0.9,3.5,26.3,1.7,2.9,60.8,7.6,2.1,,,,,,
439,Kaleb Bishop,F,28,32.8,13.1,5.1,11.3,45.1,0.9,3.0,30.1,2.0,2.5,78.9,8.2,1.0,,,,,,
440,K.J. Lawson,G,29,36.2,13.1,4.7,11.5,40.4,1.7,4.6,36.4,2.1,3.0,70.5,5.5,2.2,,,,,,
441,Sacar Anim,G,30,33.5,13.1,4.7,11.1,42.5,1.6,4.2,39.2,2.1,3.1,67.4,4.1,1.4,,,,,,
442,Chris Smith,G,31,28.3,13.1,4.5,9.7,45.8,1.0,2.8,34.1,3.2,3.8,84.0,5.4,1.6,,,,,,
442,Jay Heath,G,31,33.3,13.1,4.8,11.4,42.1,2.1,5.6,37.6,1.4,2.5,55.1,3.4,2.1,,,,,,
442,Jubrile Belo,F,31,26.2,13.1,4.4,7.2,61.2,0.0,0.0,0.0,4.3,5.7,75.0,6.4,0.7,,,,,,
445,Haanif Cheatham,G,32,32.2,13.1,4.8,10.2,46.5,1.0,2.9,34.4,2.6,3.9,66.9,3.9,1.6,,,,,,
445,Joe Mooney,G,32,25.9,13.1,4.3,9.2,46.4,2.1,5.5,37.7,2.5,2.8,88.8,3.1,1.4,,,,,,
447,Travis Fields Jr,G,31,32.1,13.1,4.5,10.3,44.0,2.1,5.0,41.6,2.0,2.8,70.1,2.5,3.4,,,,,,
447,Nate Reuvers,F,31,26.3,13.1,4.7,10.6,44.8,1.0,2.9,33.7,2.6,3.3,78.6,4.5,0.6,,,,,,
447,Miller Kopp,F,31,32.3,13.1,4.5,11.0,41.2,2.1,5.3,39.6,1.9,2.2,89.6,3.5,1.2,,,,,,
450,Kevin McKay,G,28,29.3,13.0,5.2,9.0,58.2,0.1,0.9,7.7,2.5,3.5,72.4,6.2,1.6,,,,,,
451,Aamir Simms,F,30,31.6,13.0,4.6,9.8,47.4,1.1,2.8,40.0,2.6,3.7,70.5,7.2,2.6,,,,,,
452,Austen Awosika,G,31,35.6,13.0,4.9,11.1,44.1,0.3,1.7,18.5,2.9,5.2,56.3,4.5,4.3,,,,,,
453,Collin Welp,F,32,23.5,13.0,4.9,10.4,47.6,1.2,2.7,44.2,2.0,2.3,84.0,5.9,1.8,,,,,,
454,Moses Wright,F,31,30.4,13.0,5.5,10.3,53.1,0.2,0.9,24.1,1.9,3.0,61.7,7.0,0.9,,,,,,
454,Davide Moretti,G,31,34.1,13.0,3.9,9.4,41.9,2.2,5.6,38.3,3.0,3.3,90.2,1.7,2.3,,,,,,
454,Gabe Watson,G,31,35.6,13.0,5.1,12.7,40.0,1.2,4.0,29.6,1.6,2.2,73.5,3.6,3.4,,,,,,
454,MJ Randolph,G,27,33.9,13.0,4.6,9.4,48.4,0.1,0.9,16.7,3.7,6.0,62.7,5.8,2.7,,,,,,
454,James Bouknight,G,28,25.9,13.0,4.6,9.9,46.2,0.9,2.6,34.7,3.0,3.6,82.2,4.1,1.3,Yes,11.0,2021.0,,,
454,AJ Bramah,G,34,27.9,13.0,5.1,8.9,56.9,0.0,0.0,0.0,2.8,4.2,67.1,7.9,1.3,,,,,,
460,Walter Whyte,G,34,30.2,13.0,4.9,10.6,46.2,1.8,5.2,34.7,1.4,2.3,61.5,7.4,0.8,,,,,,
461,Osasumwen Osaghae,F,32,27.3,13.0,5.2,7.7,67.1,0.1,0.3,33.3,2.6,3.7,69.5,8.1,0.5,,,,,,
462,Jaden McDaniels,F,31,31.1,13.0,4.4,10.8,40.5,1.4,4.1,33.9,2.8,3.7,76.3,5.8,2.1,Yes,28.0,2020.0,Yes,28.0,2020.0
463,Rayshaun Hammonds,F,32,28.0,12.9,5.0,10.8,46.4,1.1,3.2,35.0,1.8,2.8,65.2,7.4,1.5,,,,,,
464,Jordan Dartis,G,29,31.3,12.9,4.1,10.3,39.3,2.9,7.5,38.1,1.9,2.3,83.6,2.3,1.2,,,,,,
465,Jordan Hairston,G,26,27.8,12.9,4.5,9.7,46.2,2.0,4.5,44.4,1.9,2.4,79.4,2.1,1.2,,,,,,
466,Zavier Simpson,G,30,33.7,12.9,5.0,10.6,47.6,1.0,2.9,36.0,1.8,3.1,57.4,4.5,7.9,,,,,,
467,Nick Guadarrama,F,29,31.6,12.9,4.7,9.7,48.0,1.4,3.9,37.2,2.1,3.2,67.4,7.1,2.4,,,,,,
468,Chris Duarte,G,28,30.1,12.9,4.5,10.9,41.4,1.7,5.0,33.6,2.2,2.8,79.5,5.6,1.6,Yes,13.0,2021.0,,,
469,Nico Carvacho,C,32,29.2,12.9,4.9,8.8,56.2,0.0,0.0,0.0,3.0,6.1,49.0,10.8,1.8,,,,,,
469,Souley Boum,G,32,31.4,12.9,3.8,10.3,36.5,1.6,5.5,28.6,3.8,4.3,87.8,3.6,2.0,,,,,,
471,DaQuan Bracey,G,30,28.2,12.9,4.9,10.4,47.1,1.8,4.0,44.5,1.3,2.5,52.7,2.0,2.9,,,,,,
472,Tyere Marshall,C,29,24.9,12.9,5.1,8.4,60.7,0.0,0.0,0.0,2.7,4.3,61.6,8.0,1.1,,,,,,
473,Isaac Okoro,F,28,31.5,12.9,4.5,8.7,51.4,0.7,2.5,29.0,3.2,4.8,67.2,4.4,2.0,Yes,5.0,2020.0,Yes,5.0,2020.0
474,Zach Hunsaker,G,27,32.8,12.9,4.0,10.7,37.8,2.1,6.6,32.0,2.7,3.1,85.7,3.4,1.3,,,,,,
475,K.J. Riley,G,32,32.0,12.8,3.8,8.4,45.1,0.4,1.3,28.6,4.9,6.2,79.7,4.0,2.8,,,,,,
476,Markell Johnson,G,31,34.1,12.8,4.8,11.9,40.5,1.4,5.2,26.7,1.8,3.0,60.6,4.4,6.8,,,,,,
476,Onno Steger,F,31,30.3,12.8,4.0,9.3,43.6,2.6,6.0,42.8,2.2,2.7,81.0,4.7,1.4,,,,,,
478,Joshua Patton,C,30,28.2,12.8,4.7,8.3,56.0,0.0,0.1,0.0,3.5,4.9,70.9,5.7,0.8,,,,,,
478,Brandon Averette,G,30,32.1,12.8,4.8,10.4,45.8,1.2,3.8,32.7,2.1,2.5,81.6,2.1,3.0,,,,,,
478,Tyrese Martin,G,30,34.2,12.8,4.9,11.4,43.3,1.5,4.6,32.1,1.5,2.3,66.2,7.1,1.1,,,,,,
481,Xavier Green,G,32,35.9,12.8,5.0,13.6,36.8,1.5,4.5,32.6,1.3,1.8,74.1,4.2,2.6,,,,,,
482,Marcus Santos-Silva,F,31,27.2,12.8,5.2,9.1,56.9,0.0,0.0,0.0,2.4,4.4,55.1,8.9,0.9,,,,,,
482,O'Showen Williams,G,31,34.6,12.8,4.2,10.1,41.4,2.1,6.1,33.9,2.4,3.5,66.4,4.4,2.2,,,,,,
482,Tyler Stevenson,F,31,27.5,12.8,5.2,9.3,55.7,0.0,0.0,0.0,2.4,3.5,68.2,6.6,1.0,,,,,,
485,Sir'Jabari Rice,G,30,26.3,12.8,4.1,8.8,46.8,1.7,4.3,38.8,2.9,3.5,82.7,5.1,1.9,,,,,,
486,Sean Sutherlin,G,28,33.9,12.8,5.0,11.6,43.4,0.3,1.0,25.9,2.5,4.4,56.6,9.3,2.6,,,,,,
487,Troy Simons,G,32,33.3,12.8,4.3,10.3,42.2,2.9,7.5,38.9,1.2,1.4,82.6,3.5,2.0,,,,,,
488,Kerry Blackshear Jr,F,31,27.2,12.8,3.6,8.4,43.6,0.8,2.6,30.5,4.7,5.9,79.2,7.5,1.6,,,,,,
489,D.J. Funderburk,F,30,26.0,12.8,4.7,7.8,60.9,0.1,0.6,22.2,3.2,4.2,76.0,6.1,0.3,,,,,,
489,Christian Agnew,G,30,30.8,12.8,4.1,9.7,42.8,1.2,3.4,35.3,3.3,4.9,67.8,4.4,1.5,,,,,,
491,Nick Sherod,G,31,29.5,12.7,4.6,10.1,45.4,2.5,5.7,43.8,1.1,1.3,80.5,5.4,1.6,,,,,,
491,Lavar Batts Jr,G,31,27.5,12.7,4.6,9.1,50.2,0.6,2.2,29.0,2.9,4.1,72.2,2.6,2.5,,,,,,
491,Jacob Gilyard,G,31,36.6,12.7,4.3,9.1,46.6,1.9,5.1,36.7,2.4,2.9,80.2,3.1,5.7,,,,,,
494,Matt Coleman,G,30,33.6,12.7,4.6,10.5,44.1,1.5,3.8,39.5,2.0,2.5,79.7,3.0,3.4,,,,,,
495,Bo Hodges,G,33,29.9,12.7,4.9,9.8,50.2,0.5,1.8,25.0,2.4,3.8,63.7,5.8,2.5,,,,,,
496,Devante Jackson,F,32,26.9,12.7,5.1,9.9,51.7,0.3,0.8,34.6,2.2,3.1,70.7,5.3,1.3,,,,,,
497,Paul Scruggs,G,28,33.3,12.7,4.9,10.5,46.3,1.6,4.2,37.3,1.4,1.9,74.1,4.5,2.9,,,,,,
498,Daeqwon Plowden,G,31,31.4,12.7,4.8,10.0,47.6,1.1,3.3,34.7,2.0,2.4,85.1,8.5,0.8,,,,,,
499,Anthony Roberts,G,30,29.0,12.7,4.7,10.6,44.0,1.6,4.5,36.3,1.7,2.3,76.5,2.9,2.4,,,,,,
